Location,Year,Cut,Block,Position,ID,Treatment,MSC,DM_Pct,Height_inch,Yield_MgHa,FallDormancy_cm,Yield_201,Yield_202,201_Height,202_Height,201_DMpct,202_DMpct,201_MSC,202_MSC
WA,2020,3,1,1,10101,123,3,,18.5,4.3,,,,,,,,,
WA,2020,3,1,2,10102,29,4.3,,14,2.25,,,,,,,,,
WA,2020,3,1,3,10103,162,3.2,,20.3,4.59,,,,,,,,,
WA,2020,3,1,4,10104,201,3.4,,18.7,3.28,,,,,,,,,
WA,2020,3,1,5,10105,126,3.6,,14.9,3.14,,,,,,,,,
WA,2020,3,1,6,10106,191,3.6,,17.3,3.55,,,,,,,,,
WA,2020,3,1,7,10107,159,3.7,,20.8,4.63,,,,,,,,,
WA,2020,3,1,8,10108,139,3.1,,19.9,3.38,,,,,,,,,
WA,2020,3,1,9,10109,77,4,,15.3,2.67,,,,,,,,,
WA,2020,3,1,10,10110,69,3.4,,21,3.87,,,,,,,,,
WA,2020,3,1,11,10111,121,3.9,,18.2,4.16,,,,,,,,,
WA,2020,3,1,12,10112,84,3.3,,22.8,3.59,,,,,,,,,
WA,2020,3,1,13,10113,133,4.3,,15.1,2.56,,,,,,,,,
WA,2020,3,1,14,10114,125,2.7,,13.8,2.11,,,,,,,,,
WA,2020,3,1,15,10115,202,2.8,,16.9,3.67,,,,,,,,,
WA,2020,3,1,16,10116,32,3.3,,19.6,4.02,,,,,,,,,
WA,2020,3,1,17,10117,37,4,,14.8,2.34,,,,,,,,,
WA,2020,3,1,18,10118,13,3.5,,15.5,2.81,,,,,,,,,
WA,2020,3,1,19,10119,116,2.4,,16.4,3.75,,,,,,,,,
WA,2020,3,1,20,10120,164,3.6,,18,5.47,,,,,,,,,
WA,2020,3,2,1,10201,35,4.4,,21.3,3.07,,,,,,,,,
WA,2020,3,2,2,10202,146,3.8,,24.2,5.27,,,,,,,,,
WA,2020,3,2,3,10203,43,3.5,,14.4,3.18,,,,,,,,,
WA,2020,3,2,4,10204,24,2.7,,15.7,3.2,,,,,,,,,
WA,2020,3,2,5,10205,202,4,,17.7,2.73,,,,,,,,,
WA,2020,3,2,6,10206,104,3,,18.3,4.12,,,,,,,,,
WA,2020,3,2,7,10207,76,3.2,,16.9,3.2,,,,,,,,,
WA,2020,3,2,8,10208,107,3.2,,21.8,4.78,,,,,,,,,
WA,2020,3,2,9,10209,158,4.2,,19.7,4.76,,,,,,,,,
WA,2020,3,2,10,10210,195,3.6,,19.7,4.26,,,,,,,,,
WA,2020,3,2,11,10211,78,3.5,,15.5,2.95,,,,,,,,,
WA,2020,3,2,12,10212,3,3.1,,22.4,3.92,,,,,,,,,
WA,2020,3,2,13,10213,82,3.2,,17.5,2.93,,,,,,,,,
WA,2020,3,2,14,10214,201,3.4,,18.4,3.28,,,,,,,,,
WA,2020,3,2,15,10215,34,3.8,,23.4,5.17,,,,,,,,,
WA,2020,3,2,16,10216,156,3.5,,19.7,4.14,,,,,,,,,
WA,2020,3,2,17,10217,6,3.4,,20.5,2.66,,,,,,,,,
WA,2020,3,2,18,10218,52,2.9,,13.6,2.23,,,,,,,,,
WA,2020,3,2,19,10219,90,2.7,,16,2.46,,,,,,,,,
WA,2020,3,2,20,10220,140,2.8,,18,3.57,,,,,,,,,
WA,2020,3,3,1,10301,91,3.8,,20,4.43,,,,,,,,,
WA,2020,3,3,2,10302,201,4,,19.7,3.63,,,,,,,,,
WA,2020,3,3,3,10303,40,3.2,,16.8,3.4,,,,,,,,,
WA,2020,3,3,4,10304,177,3.2,,19.6,4.67,,,,,,,,,
WA,2020,3,3,5,10305,119,3.9,,20.7,2.13,,,,,,,,,
WA,2020,3,3,6,10306,189,3.7,,22.7,4.59,,,,,,,,,
WA,2020,3,3,7,10307,145,3.2,,16.4,3.81,,,,,,,,,
WA,2020,3,3,8,10308,186,3.7,,19.4,3.57,,,,,,,,,
WA,2020,3,3,9,10309,114,3.9,,19.4,2.64,,,,,,,,,
WA,2020,3,3,10,10310,50,4.2,,14.6,2.54,,,,,,,,,
WA,2020,3,3,11,10311,111,3.6,,17.8,3.63,,,,,,,,,
WA,2020,3,3,12,10312,202,4.2,,17.3,4.47,,,,,,,,,
WA,2020,3,3,13,10313,66,4.5,,20.3,2.19,,,,,,,,,
WA,2020,3,3,14,10314,12,4.5,,13.4,1.93,,,,,,,,,
WA,2020,3,3,15,10315,197,3.2,,22.2,4.1,,,,,,,,,
WA,2020,3,3,16,10316,185,4,,22.5,5.04,,,,,,,,,
WA,2020,3,3,17,10317,26,3.7,,16.7,2.19,,,,,,,,,
WA,2020,3,3,18,10318,182,3.6,,18.9,3.67,,,,,,,,,
WA,2020,3,3,19,10319,33,3.9,,15.5,2.81,,,,,,,,,
WA,2020,3,3,20,10320,36,3.5,,16.8,4.31,,,,,,,,,
WA,2020,3,4,1,10401,149,4.2,,20.1,2.5,,,,,,,,,
WA,2020,3,4,2,10402,115,4.2,,19.2,2.48,,,,,,,,,
WA,2020,3,4,3,10403,136,4.2,,14.7,2.5,,,,,,,,,
WA,2020,3,4,4,10404,22,4.1,,14.6,2.83,,,,,,,,,
WA,2020,3,4,5,10405,53,4.3,,18.8,2.46,,,,,,,,,
WA,2020,3,4,6,10406,165,3.7,,21.7,4.1,,,,,,,,,
WA,2020,3,4,7,10407,202,3.4,,21.1,4.24,,,,,,,,,
WA,2020,3,4,8,10408,56,3.6,,24,2.36,,,,,,,,,
WA,2020,3,4,9,10409,73,3.8,,25.7,2.6,,,,,,,,,
WA,2020,3,4,10,10410,131,3.5,,22.2,2.73,,,,,,,,,
WA,2020,3,4,11,10411,89,3.6,,25.5,3.07,,,,,,,,,
WA,2020,3,4,12,10412,94,3.5,,23,4.84,,,,,,,,,
WA,2020,3,4,13,10413,201,4.1,,20.1,2.05,,,,,,,,,
WA,2020,3,4,14,10414,190,3.4,,22.1,3.75,,,,,,,,,
WA,2020,3,4,15,10415,68,3.5,,18.6,3.28,,,,,,,,,
WA,2020,3,4,16,10416,196,3.5,,22.8,4.84,,,,,,,,,
WA,2020,3,4,17,10417,100,4.2,,15.8,1.8,,,,,,,,,
WA,2020,3,4,18,10418,120,4.1,,20.9,2.21,,,,,,,,,
WA,2020,3,4,19,10419,61,4.1,,23.3,3.03,,,,,,,,,
WA,2020,3,4,20,10420,179,3.5,,20,4.45,,,,,,,,,
WA,2020,3,5,1,10501,124,4,,18.5,1.93,,,,,,,,,
WA,2020,3,5,2,10502,174,3.5,,19.9,4.82,,,,,,,,,
WA,2020,3,5,3,10503,128,3.8,,18.4,2.75,,,,,,,,,
WA,2020,3,5,4,10504,103,3.6,,24,4.92,,,,,,,,,
WA,2020,3,5,5,10505,181,3.4,,24.2,3.77,,,,,,,,,
WA,2020,3,5,6,10506,108,3.6,,20,2.91,,,,,,,,,
WA,2020,3,5,7,10507,14,3.4,,16.5,3.24,,,,,,,,,
WA,2020,3,5,8,10508,201,3.6,,21.3,4.47,,,,,,,,,
WA,2020,3,5,9,10509,127,4.1,,18.1,2.56,,,,,,,,,
WA,2020,3,5,10,10510,17,3.3,,15.3,1.82,,,,,,,,,
WA,2020,3,5,11,10511,172,3.2,,18.8,4.37,,,,,,,,,
WA,2020,3,5,12,10512,23,3.5,,19.4,4.26,,,,,,,,,
WA,2020,3,5,13,10513,99,4.3,,20.3,3.36,,,,,,,,,
WA,2020,3,5,14,10514,202,3.5,,19.5,3.85,,,,,,,,,
WA,2020,3,5,15,10515,67,3.9,,18.3,1.99,,,,,,,,,
WA,2020,3,5,16,10516,138,4.4,,17.9,3.48,,,,,,,,,
WA,2020,3,5,17,10517,130,4.2,,15.9,1.41,,,,,,,,,
WA,2020,3,5,18,10518,87,4.1,,22.6,2.32,,,,,,,,,
WA,2020,3,5,19,10519,161,3.9,,18.5,3.77,,,,,,,,,
WA,2020,3,5,20,10520,106,3.818181818,,22.2,4.1,,,,,,,,,
WA,2020,3,6,1,10601,188,3.5,,17,2.93,,,,,,,,,
WA,2020,3,6,2,10602,151,4,,19.9,3.22,,,,,,,,,
WA,2020,3,6,3,10603,19,3.9,,20.7,3.44,,,,,,,,,
WA,2020,3,6,4,10604,202,3.4,,23.5,4.65,,,,,,,,,
WA,2020,3,6,5,10605,154,3.6,,15.9,2.07,,,,,,,,,
WA,2020,3,6,6,10606,5,3.8,,21.1,2.85,,,,,,,,,
WA,2020,3,6,7,10607,80,3.3,,20.7,3.55,,,,,,,,,
WA,2020,3,6,8,10608,176,3.4,,18.5,4.45,,,,,,,,,
WA,2020,3,6,9,10609,183,3.6,,22.6,2.83,,,,,,,,,
WA,2020,3,6,10,10610,117,4.1,,20.5,2.83,,,,,,,,,
WA,2020,3,6,11,10611,118,3.8,,19.6,2.79,,,,,,,,,
WA,2020,3,6,12,10612,79,4.2,,16.1,3.46,,,,,,,,,
WA,2020,3,6,13,10613,201,4.2,,16.5,2.17,,,,,,,,,
WA,2020,3,6,14,10614,46,4.4,,15,1.97,,,,,,,,,
WA,2020,3,6,15,10615,113,3.9,,18.3,2.73,,,,,,,,,
WA,2020,3,6,16,10616,25,4,,21.9,3.51,,,,,,,,,
WA,2020,3,6,17,10617,71,3.6,,18.7,1.87,,,,,,,,,
WA,2020,3,6,18,10618,41,3.6,,16.1,1.76,,,,,,,,,
WA,2020,3,6,19,10619,95,3.8,,19.8,2.71,,,,,,,,,
WA,2020,3,6,20,10620,171,3.7,,20.3,4.3,,,,,,,,,
WA,2020,3,7,1,10701,38,4.4,,15.5,1.93,,,,,,,,,
WA,2020,3,7,2,10702,202,3.9,,18.8,3.59,,,,,,,,,
WA,2020,3,7,3,10703,150,3.5,,14.7,3.75,,,,,,,,,
WA,2020,3,7,4,10704,143,4.4,,19.4,3.65,,,,,,,,,
WA,2020,3,7,5,10705,72,4.1,,18,1.62,,,,,,,,,
WA,2020,3,7,6,10706,11,4.2,,17.6,1.99,,,,,,,,,
WA,2020,3,7,7,10707,135,4.3,,13.9,2.23,,,,,,,,,
WA,2020,3,7,8,10708,54,3.3,,23.1,3.85,,,,,,,,,
WA,2020,3,7,9,10709,27,3.6,,15,1.76,,,,,,,,,
WA,2020,3,7,10,10710,45,4,,16,1.62,,,,,,,,,
WA,2020,3,7,11,10711,64,4.2,,17.1,1.82,,,,,,,,,
WA,2020,3,7,12,10712,163,4,,19.5,3.67,,,,,,,,,
WA,2020,3,7,13,10713,8,4.4,,15.7,1.03,,,,,,,,,
WA,2020,3,7,14,10714,51,3.5,,15.1,2.13,,,,,,,,,
WA,2020,3,7,15,10715,201,3.7,,16.7,2.93,,,,,,,,,
WA,2020,3,7,16,10716,192,3.7,,22.3,4.9,,,,,,,,,
WA,2020,3,7,17,10717,18,3.6,,14.5,1.31,,,,,,,,,
WA,2020,3,7,18,10718,129,4.2,,17.3,1.84,,,,,,,,,
WA,2020,3,7,19,10719,74,4.3,,19.6,1.78,,,,,,,,,
WA,2020,3,7,20,10720,70,3.6,,23.6,4.35,,,,,,,,,
WA,2020,3,8,1,10801,170,3.5,,18.9,3.03,,,,,,,,,
WA,2020,3,8,2,10802,112,3.9,,15.1,2.09,,,,,,,,,
WA,2020,3,8,3,10803,93,3.9,,18.3,3.14,,,,,,,,,
WA,2020,3,8,4,10804,98,4.2,,20.1,3.53,,,,,,,,,
WA,2020,3,8,5,10805,44,4,,15.7,1.44,,,,,,,,,
WA,2020,3,8,6,10806,180,3.3,,20.3,2.48,,,,,,,,,
WA,2020,3,8,7,10807,137,3.6,,18.3,2.28,,,,,,,,,
WA,2020,3,8,8,10808,193,3.7,,23.9,5.06,,,,,,,,,
WA,2020,3,8,9,10809,10,4.5,,15.7,2.56,,,,,,,,,
WA,2020,3,8,10,10810,169,3.5,,17.1,3.42,,,,,,,,,
WA,2020,3,8,11,10811,141,4,,23.4,3.34,,,,,,,,,
WA,2020,3,8,12,10812,58,4.2,,15,2.03,,,,,,,,,
WA,2020,3,8,13,10813,75,4.3,,14.3,0.94,,,,,,,,,
WA,2020,3,8,14,10814,28,4.5,,12.8,1.19,,,,,,,,,
WA,2020,3,8,15,10815,47,3.7,,20.7,2.17,,,,,,,,,
WA,2020,3,8,16,10816,201,3.5,,16.7,3.98,,,,,,,,,
WA,2020,3,8,17,10817,202,3.8,,18.2,2.83,,,,,,,,,
WA,2020,3,8,18,10818,48,4.1,,15.6,1.13,,,,,,,,,
WA,2020,3,8,19,10819,42,3.8,,17,2.42,,,,,,,,,
WA,2020,3,8,20,10820,194,3.5,,21.1,4.31,,,,,,,,,
WA,2020,3,9,1,10901,97,4.1,,17,1.93,,,,,,,,,
WA,2020,3,9,2,10902,31,4.5,,13.1,1.52,,,,,,,,,
WA,2020,3,9,3,10903,63,3.3,,15,2.07,,,,,,,,,
WA,2020,3,9,4,10904,110,3.7,,22,4.55,,,,,,,,,
WA,2020,3,9,5,10905,184,3.5,,21,3.2,,,,,,,,,
WA,2020,3,9,6,10906,16,4.3,,15.4,1.74,,,,,,,,,
WA,2020,3,9,7,10907,201,3.7,,16.4,2.56,,,,,,,,,
WA,2020,3,9,8,10908,55,4.2,,23.1,3.32,,,,,,,,,
WA,2020,3,9,9,10909,4,4.2,,16.4,1.82,,,,,,,,,
WA,2020,3,9,10,10910,202,4,,18.9,3.18,,,,,,,,,
WA,2020,3,9,11,10911,102,3.8,,20.2,3.71,,,,,,,,,
WA,2020,3,9,12,10912,7,3.6,,18.8,2.71,,,,,,,,,
WA,2020,3,9,13,10913,132,3.9,,14.9,2.09,,,,,,,,,
WA,2020,3,9,14,10914,122,3.9,,17,2.62,,,,,,,,,
WA,2020,3,9,15,10915,173,3.6,,17.4,3.59,,,,,,,,,
WA,2020,3,9,16,10916,155,3.5,,19.9,4.2,,,,,,,,,
WA,2020,3,9,17,10917,86,4.3,,16.1,2.28,,,,,,,,,
WA,2020,3,9,18,10918,20,3.8,,15.2,2.13,,,,,,,,,
WA,2020,3,9,19,10919,175,3.7,,18.7,3.92,,,,,,,,,
WA,2020,3,9,20,10920,187,3.9,,18.5,3.94,,,,,,,,,
WA,2020,3,10,1,11001,49,4,,16.2,2.6,,,,,,,,,
WA,2020,3,10,2,11002,92,3.7,,23.4,3.05,,,,,,,,,
WA,2020,3,10,3,11003,198,3.9,,20.6,3.55,,,,,,,,,
WA,2020,3,10,4,11004,96,3.6,,17,2.73,,,,,,,,,
WA,2020,3,10,5,11005,57,4.8,,14.7,2.48,,,,,,,,,
WA,2020,3,10,6,11006,1,3.7,,20.4,2.42,,,,,,,,,
WA,2020,3,10,7,11007,166,4,,16.7,3.44,,,,,,,,,
WA,2020,3,10,8,11008,101,3.7,,20.6,3.53,,,,,,,,,
WA,2020,3,10,9,11009,178,3.9,,20.5,4.82,,,,,,,,,
WA,2020,3,10,10,11010,21,4.4,,14.4,2.01,,,,,,,,,
WA,2020,3,10,11,11011,88,3.9,,12.5,2.17,,,,,,,,,
WA,2020,3,10,12,11012,142,2.1,,18.6,1.48,,,,,,,,,
WA,2020,3,10,13,11013,85,3.6,,14.9,2.95,,,,,,,,,
WA,2020,3,10,14,11014,15,4.1,,17.1,2.64,,,,,,,,,
WA,2020,3,10,15,11015,148,3.3,,16.4,3.38,,,,,,,,,
WA,2020,3,10,16,11016,202,3.4,,17.8,3.36,,,,,,,,,
WA,2020,3,10,17,11017,59,3.2,,14.7,2.52,,,,,,,,,
WA,2020,3,10,18,11018,105,3.7,,16.9,3.2,,,,,,,,,
WA,2020,3,10,19,11019,201,4,,15.4,2.83,,,,,,,,,
WA,2020,3,10,20,11020,153,4.2,,18.1,3.57,,,,,,,,,
WA,2020,3,11,1,11101,167,3.2,,18.8,4.2,,,,,,,,,
WA,2020,3,11,2,11102,202,3.7,,19.5,3.05,,,,,,,,,
WA,2020,3,11,3,11103,134,3.6,,17.1,3.22,,,,,,,,,
WA,2020,3,11,4,11104,152,4.2,,15.9,2.42,,,,,,,,,
WA,2020,3,11,5,11105,2,4.3,,22.7,3.48,,,,,,,,,
WA,2020,3,11,6,11106,109,4,,18.5,2.44,,,,,,,,,
WA,2020,3,11,7,11107,83,4.4,,15.7,2.58,,,,,,,,,
WA,2020,3,11,8,11108,39,4.1,,15.4,1.82,,,,,,,,,
WA,2020,3,11,9,11109,9,3.7,,14,2.87,,,,,,,,,
WA,2020,3,11,10,11110,147,3.6,,19.3,3.46,,,,,,,,,
WA,2020,3,11,11,11111,168,3.5,,21.1,3.67,,,,,,,,,
WA,2020,3,11,12,11112,160,3.7,,21.8,4.61,,,,,,,,,
WA,2020,3,11,13,11113,60,3.9,,19,3.75,,,,,,,,,
WA,2020,3,11,14,11114,157,3.7,,19.7,3.22,,,,,,,,,
WA,2020,3,11,15,11115,62,3.3,,16.8,3.14,,,,,,,,,
WA,2020,3,11,16,11116,81,3.3,,15,3.75,,,,,,,,,
WA,2020,3,11,17,11117,201,3.7,,14.7,3.24,,,,,,,,,
WA,2020,3,11,18,11118,65,3.7,,22.1,3.65,,,,,,,,,
WA,2020,3,11,19,11119,30,3.5,,15,2.3,,,,,,,,,
WA,2020,3,11,20,11120,144,3.818181818,,18.6,4.28,,,,,,,,,
WA,2020,4,1,1,10101,123,3.9,,25.3,5.66,,,,,,,,,
WA,2020,4,1,2,10102,29,3.3,,16.2,3.96,,,,,,,,,
WA,2020,4,1,3,10103,162,4.1,,24.5,5.51,,,,,,,,,
WA,2020,4,1,4,10104,201,3.7,,22,5.35,,,,,,,,,
WA,2020,4,1,5,10105,126,3.7,,20.1,5.21,,,,,,,,,
WA,2020,4,1,6,10106,191,4,,24,5.28,,,,,,,,,
WA,2020,4,1,7,10107,159,4,,26.5,5.28,,,,,,,,,
WA,2020,4,1,8,10108,139,3.3,,22.6,5.17,,,,,,,,,
WA,2020,4,1,9,10109,77,4.6,,25.2,5.03,,,,,,,,,
WA,2020,4,1,10,10110,69,3.9,,32.6,5.12,,,,,,,,,
WA,2020,4,1,11,10111,121,4.1,,23.6,5.73,,,,,,,,,
WA,2020,4,1,12,10112,84,3.9,,26.4,5.17,,,,,,,,,
WA,2020,4,1,13,10113,133,4.7,,21.4,4.76,,,,,,,,,
WA,2020,4,1,14,10114,125,3.8,,15.6,3.74,,,,,,,,,
WA,2020,4,1,15,10115,202,4,,25.1,5.16,,,,,,,,,
WA,2020,4,1,16,10116,32,3.7,,27.7,5.35,,,,,,,,,
WA,2020,4,1,17,10117,37,3.9,,22.5,4.49,,,,,,,,,
WA,2020,4,1,18,10118,13,4.3,,22.4,4.35,,,,,,,,,
WA,2020,4,1,19,10119,116,3.8,,22.3,5.17,,,,,,,,,
WA,2020,4,1,20,10120,164,3.6,,22.5,5.35,,,,,,,,,
WA,2020,4,2,1,10201,35,4.5,,29.5,5.3,,,,,,,,,
WA,2020,4,2,2,10202,146,4.3,,30.4,6.48,,,,,,,,,
WA,2020,4,2,3,10203,43,3.5,,20.7,4.6,,,,,,,,,
WA,2020,4,2,4,10204,24,3.1,,21.7,4.76,,,,,,,,,
WA,2020,4,2,5,10205,202,4.1,,23.6,4.71,,,,,,,,,
WA,2020,4,2,6,10206,104,4.090909091,,27.1,5.78,,,,,,,,,
WA,2020,4,2,7,10207,76,3.9,,22.1,4.85,,,,,,,,,
WA,2020,4,2,8,10208,107,3.9,,29.3,5.94,,,,,,,,,
WA,2020,4,2,9,10209,158,4.2,,25.6,5.23,,,,,,,,,
WA,2020,4,2,10,10210,195,3.909090909,,25.7,5.48,,,,,,,,,
WA,2020,4,2,11,10211,78,3.9,,21.8,4.49,,,,,,,,,
WA,2020,4,2,12,10212,3,3.2,,31.6,4.98,,,,,,,,,
WA,2020,4,2,13,10213,82,3.6,,21.8,4.8,,,,,,,,,
WA,2020,4,2,14,10214,201,3.7,,23.9,4.85,,,,,,,,,
WA,2020,4,2,15,10215,34,3.8,,30.1,6.05,,,,,,,,,
WA,2020,4,2,16,10216,156,3.9,,26.8,5.82,,,,,,,,,
WA,2020,4,2,17,10217,6,3.4,,26.9,3.76,,,,,,,,,
WA,2020,4,2,18,10218,52,2.9,,16.5,3.42,,,,,,,,,
WA,2020,4,2,19,10219,90,3.7,,20,3.96,,,,,,,,,
WA,2020,4,2,20,10220,140,3.1,,20.7,4.83,,,,,,,,,
WA,2020,4,3,1,10301,91,3.8,,25.9,4.78,,,,,,,,,
WA,2020,4,3,2,10302,201,3.5,,23.7,4.4,,,,,,,,,
WA,2020,4,3,3,10303,40,3.8,,25.3,4.33,,,,,,,,,
WA,2020,4,3,4,10304,177,3.8,,25.1,6.14,,,,,,,,,
WA,2020,4,3,5,10305,119,4.3,,24.5,4.15,,,,,,,,,
WA,2020,4,3,6,10306,189,3.6,,26.4,5.1,,,,,,,,,
WA,2020,4,3,7,10307,145,3.7,,23,4.8,,,,,,,,,
WA,2020,4,3,8,10308,186,3.8,,19.5,5.41,,,,,,,,,
WA,2020,4,3,9,10309,114,4.5,,23.4,4.37,,,,,,,,,
WA,2020,4,3,10,10310,50,4.4,,20.8,3.44,,,,,,,,,
WA,2020,4,3,11,10311,111,4.1,,22.1,4.26,,,,,,,,,
WA,2020,4,3,12,10312,202,3.9,,24.9,5.9,,,,,,,,,
WA,2020,4,3,13,10313,66,4.3,,26.7,3.69,,,,,,,,,
WA,2020,4,3,14,10314,12,3.1,,15,2.51,,,,,,,,,
WA,2020,4,3,15,10315,197,3.9,,23.8,4.64,,,,,,,,,
WA,2020,4,3,16,10316,185,3.9,,26.5,6.14,,,,,,,,,
WA,2020,4,3,17,10317,26,3.8,,24.4,3.99,,,,,,,,,
WA,2020,4,3,18,10318,182,4,,23.6,4.42,,,,,,,,,
WA,2020,4,3,19,10319,33,3.7,,23,3.99,,,,,,,,,
WA,2020,4,3,20,10320,36,4,,20.5,5.26,,,,,,,,,
WA,2020,4,4,1,10401,149,4.1,,25.9,4.67,,,,,,,,,
WA,2020,4,4,2,10402,115,4.3,,19.7,3.67,,,,,,,,,
WA,2020,4,4,3,10403,136,4.1,,20.6,3.01,,,,,,,,,
WA,2020,4,4,4,10404,22,3.8,,22.5,4.51,,,,,,,,,
WA,2020,4,4,5,10405,53,4.6,,25.2,4.21,,,,,,,,,
WA,2020,4,4,6,10406,165,4.4,,26.1,4.4,,,,,,,,,
WA,2020,4,4,7,10407,202,4.2,,26.2,4.78,,,,,,,,,
WA,2020,4,4,8,10408,56,3.9,,22.7,3.22,,,,,,,,,
WA,2020,4,4,9,10409,73,4.1,,27.6,4.96,,,,,,,,,
WA,2020,4,4,10,10410,131,3.9,,22.7,3.85,,,,,,,,,
WA,2020,4,4,11,10411,89,4.3,,27.2,3.99,,,,,,,,,
WA,2020,4,4,12,10412,94,4.1,,27.6,5.37,,,,,,,,,
WA,2020,4,4,13,10413,201,4.2,,20.6,5.02,,,,,,,,,
WA,2020,4,4,14,10414,190,4,,31.4,4.96,,,,,,,,,
WA,2020,4,4,15,10415,68,4,,22.8,4.03,,,,,,,,,
WA,2020,4,4,16,10416,196,4.1,,27.8,5.41,,,,,,,,,
WA,2020,4,4,17,10417,100,4.1,,27.4,3.96,,,,,,,,,
WA,2020,4,4,18,10418,120,4.7,,25.7,3.4,,,,,,,,,
WA,2020,4,4,19,10419,61,4.555555556,,22.2,3.97,,,,,,,,,
WA,2020,4,4,20,10420,179,3.9,,26.8,4.64,,,,,,,,,
WA,2020,4,5,1,10501,124,4,,27.7,3.83,,,,,,,,,
WA,2020,4,5,2,10502,174,4.1,,26.8,4.15,,,,,,,,,
WA,2020,4,5,3,10503,128,3.4,,26.3,3.83,,,,,,,,,
WA,2020,4,5,4,10504,103,4.1,,25.9,4.8,,,,,,,,,
WA,2020,4,5,5,10505,181,3.8,,25.5,4.98,,,,,,,,,
WA,2020,4,5,6,10506,108,4.1,,27.4,3.72,,,,,,,,,
WA,2020,4,5,7,10507,14,3.9,,29.1,3.72,,,,,,,,,
WA,2020,4,5,8,10508,201,4.2,,22.6,4.28,,,,,,,,,
WA,2020,4,5,9,10509,127,3.8,,19,4.74,,,,,,,,,
WA,2020,4,5,10,10510,17,3.7,,20.3,2.92,,,,,,,,,
WA,2020,4,5,11,10511,172,3.9,,25.2,5.26,,,,,,,,,
WA,2020,4,5,12,10512,23,3.8,,26.9,4.17,,,,,,,,,
WA,2020,4,5,13,10513,99,4.3,,24.4,4.24,,,,,,,,,
WA,2020,4,5,14,10514,202,4.3,,24.5,3.88,,,,,,,,,
WA,2020,4,5,15,10515,67,4.1,,23.9,3.92,,,,,,,,,
WA,2020,4,5,16,10516,138,4.5,,20.5,3.42,,,,,,,,,
WA,2020,4,5,17,10517,130,4.6,,23.2,3.99,,,,,,,,,
WA,2020,4,5,18,10518,87,4.1,,19.6,3.22,,,,,,,,,
WA,2020,4,5,19,10519,161,4.2,,21.4,4.26,,,,,,,,,
WA,2020,4,5,20,10520,106,3.8,,25.1,4.01,,,,,,,,,
WA,2020,4,6,1,10601,188,4.4,,26.8,4.3,,,,,,,,,
WA,2020,4,6,2,10602,151,4.181818182,,22.8,3.42,,,,,,,,,
WA,2020,4,6,3,10603,19,4.1,,21.9,3.6,,,,,,,,,
WA,2020,4,6,4,10604,202,4.1,,25.2,5.11,,,,,,,,,
WA,2020,4,6,5,10605,154,4.5,,21.3,3.9,,,,,,,,,
WA,2020,4,6,6,10606,5,4,,25.3,3.58,,,,,,,,,
WA,2020,4,6,7,10607,80,3.8,,27.8,3.47,,,,,,,,,
WA,2020,4,6,8,10608,176,4,,28.1,4.58,,,,,,,,,
WA,2020,4,6,9,10609,183,4.4,,23.3,4.33,,,,,,,,,
WA,2020,4,6,10,10610,117,4,,23.6,3.76,,,,,,,,,
WA,2020,4,6,11,10611,118,3.8,,21.1,3.15,,,,,,,,,
WA,2020,4,6,12,10612,79,4,,19.9,3.74,,,,,,,,,
WA,2020,4,6,13,10613,201,3.9,,21.9,4.21,,,,,,,,,
WA,2020,4,6,14,10614,46,3.3,,16.6,3.26,,,,,,,,,
WA,2020,4,6,15,10615,113,3.8,,18.4,2.83,,,,,,,,,
WA,2020,4,6,16,10616,25,4.6,,22.4,3.87,,,,,,,,,
WA,2020,4,6,17,10617,71,3,,20.5,4.19,,,,,,,,,
WA,2020,4,6,18,10618,41,3.7,,17.2,3.38,,,,,,,,,
WA,2020,4,6,19,10619,95,4.6,,20.7,3.13,,,,,,,,,
WA,2020,4,6,20,10620,171,3.8,,25.2,4.96,,,,,,,,,
WA,2020,4,7,1,10701,38,4,,19.2,4.19,,,,,,,,,
WA,2020,4,7,2,10702,202,3.5,,21.4,4.52,,,,,,,,,
WA,2020,4,7,3,10703,150,3.7,,20.9,3.72,,,,,,,,,
WA,2020,4,7,4,10704,143,4,,23.3,3.72,,,,,,,,,
WA,2020,4,7,5,10705,72,3.5,,21.7,4.03,,,,,,,,,
WA,2020,4,7,6,10706,11,3.8,,19.7,3.47,,,,,,,,,
WA,2020,4,7,7,10707,135,3.6,,18.2,2.56,,,,,,,,,
WA,2020,4,7,8,10708,54,3.8,,28.9,3.96,,,,,,,,,
WA,2020,4,7,9,10709,27,2.7,,18.6,3.72,,,,,,,,,
WA,2020,4,7,10,10710,45,4,,22,3.1,,,,,,,,,
WA,2020,4,7,11,10711,64,3.9,,18.3,2.22,,,,,,,,,
WA,2020,4,7,12,10712,163,3.5,,23.2,4.24,,,,,,,,,
WA,2020,4,7,13,10713,8,4,,17.7,3.67,,,,,,,,,
WA,2020,4,7,14,10714,51,3.8,,22.8,3.49,,,,,,,,,
WA,2020,4,7,15,10715,201,3.6,,20.9,3.4,,,,,,,,,
WA,2020,4,7,16,10716,192,3.8,,25.625,5.05,,,,,,,,,
WA,2020,4,7,17,10717,18,3.6,,20.4,3.26,,,,,,,,,
WA,2020,4,7,18,10718,129,4.5,,18.5,3.29,,,,,,,,,
WA,2020,4,7,19,10719,74,3.7,,18.2,2.27,,,,,,,,,
